text,label
yah Allah ucul banget sih 😭,0
ajja..knapa kamu lucu bgt😫😫😫,0
"sehat"" instruktur zumbakuuu🥰",0
ganteng bngtt sih deee,0
Adek gemoy amat,0
Gemes sekali aja😭😭😭,0
Gak kuat😭😭😭🥰🥰🥰,0
anak ajaib,0
cipung om gemes!!!,0
Gemey amayyy😭,0
KOBISAA SEGEMESHHH INII AJAAAAA😭😭😭❤️❤️❤️❤️❤️❤️,0
lucuuu bgtttt,0
aduduh montok ajdha😁😁🥰🥰,0
yaallah gemeesssssss😭😭🤏🏻,0
ni bayi lucu amat😭,0
apasiiii nii bocil gini aja lucuuu😭,0
ajudan presiden indonesia 2065 jatuh ke razanja😂,0
Masya Allah lucu banget kamu jaaa… dari rambut yg poni miring sampe jari jemri yg gemoyy ❤️,0
lucu banget jja celelean tapi lucu bikin gemest pokoke,0
Merem juga pung😭😭😭😭,0
adek ini bening banget kek bihun 🥰,0
lucu bgt pake baju manset,0
heh gatau lucu bgt😭,0
ehhh gemes bangett,0
Putih bening kyk mama gigi,0
Lg BT seharian liat ajja jd senyum2 sendiri gemes lucu bgt moodbosterku makasih selalu menghibur adekk🥰🥰🥰🥰,0
aja pake mangset 😭😭😭😭,0
ya Allah knp bentukan cipuuung tuh gemeessss kalii,0
GABISAA YAA PUNG INI TERLALU GEMEESH,0
mbahnya apa gk liat cucunya lucu gitu ya kok malah cari gara2,0
Atlet zumbakuuu😭😭,0
"pintar sekali Cipunk ..🥰, jadi anak sholeh yaaaa???",0
always pake manset ya jjaaa 😅😭😍,0
lucuuuuuu banget 😭,0
ajahe udah remajaa🥺😭,0
Lucuu bangettt ajaheee😭,0
RAYANZZAAA LUCUUU BANGET,0
ci gemoooiii tidak lupa dengan blush-on merona nya 😍,0
kok gemes bangett sii adekkk😭,0
masya Allah lucu bangettt,0
bayi udah bisa bgelawak,0
🥰🥰 rayanzza..gemesin🥰🥰🥰,0
lucu bgt ajaa,0
dia apa ga sadar ya kalo dia itu anak kicik terlucu,0
adekk kayaaa orang tuaaa ih😭,0
raandooomm beuuttt aja🥰,0
Bayi tapi pikiran nya udh dewasa😭😭🤣🤣,0
cimung bentukannya lucu banget😭❤️‍🔥,0
aduh aduh gomoy ipung🤭😂,0
"pung bisaan aja lu jwbnyaa ""berdoa sambil tidur""😭😭😭",0
gumuuusssh Masya Allah🥰,0
gemash banget kalo udah pake baju ituuu😭😭😭😭,0
gemec 🤏,0
apa sih bayi lawak kali😁,0
bentukannya lucu bgt😫,0
"kalau dilihat2 ALIS AZAHE cakep banget, kalah dah aku🥰",0
emm cipung gumasep na hahaahah🥰,0
gantengnya,0
lucu bgttt 😭,0
Udh gede aja cipung😭,0
"sehat"" pelatih zumba ku😍😍",0
hah lucu bgt😭😭😭,0
masya Allah ganteng solihnya anak mamah gigi papah rafi,0
LUCU BGT CIPRANGPRUNGGGG🖤🖤🖤🖤🖤,0
masyaAllah...bayik yg menggemaskan .tnp filterpun ganteeng masyaAllah😍😍,0
bening bangeeet bayik🥹,0
GEMES,0
guru : ceritain kesan kalian saat liburan kemarin.,0
MasyaAllah gemes dek♥️,0
ngakak bgt wkwkwkwk,0
din lu harus liat😭@dc,0
cakep nya,0
MUNGIEL BANGET SI PUNG🥹🥹,0
mirip olga gaksih😭😭,0
lucunya 🥰,0
gemezzz bgt😍,0
"cipung oh cipung,aku gemes bgt",0
AJAA PAKE MANSET 🥰🥰😅,0
instruktur zumba,0
TANGANNYA GEMECCCC,0
BISA BGT NGEROASTING ORANGG ANAK KICIK SATU INII🤣🤣,0
gemes 🥰,0
Baju andalan klw ke luar negeri warna hitam dan putih,0
"ya Allohhh cu nyaaaaa.... gemesss,, ihhhh",0
cipung lucu banget si🤲,0
Ya ampun bayiii🥰🥰🥰,0
gemes banget @calabonala✨️,0
bajunya biar badan hangat terus.disana cuaca dingin,0
Aja gemoy bgt c,0
bening bnget pung,0
yg kemaren abis akselerasi langsung liburan,0
Gemecccc,0
Si gemoy😭,0
Hiburanku tiap hari🥰,0
gemes ajaaa,0
Lama2 ajjahe hafal tingkah laku pengawal2 nya🤣😂,0
lebih suka outfit ajja kalo diluar negri 😭,0
Ciping knpa suka pake manset??,0
hidungnya mulai mirip hidup papa api za....🥰,0
Lucuuuuuuu😭,0
Bayi double chinnnnn😍,0
pipi nyaaaa🤏🤏🤏🤏,0
AHAHAHHA MASIH NGEROSTING OM MUPLI,0
lucu bgt pake baju ke gt 😭😭,0
ajja ngelawak terus 😅,0
lucu ekspresinya pas pura-pura merem 😭😭😭,0
lucu bgt Ipung pake manset😭,0
Bayi satu ini bisa diawetin aja gaksi gakusah gede gtu🥹🫶🏼,0
peyut ajaaaa semakin terdepan 🔥😂,0
@11.09 bening amat si ajahee😭,0
suka bangett pake baju zumba😭 kan jadii lucuukk,0
masya allah tambah gemoy aja nih bocah kicik😍😍😍,0
duuh pinternya rayanza 😘😘😘,0
si gemoy,0
ya Allah gemess,0
aza lucu amat sih,0
"pung cipuuung,bisa gasii sehari gk lucuuu gtuu",0
CUMA BAYI INI KLO DILUAR NEGRI PASTI MKE MANSET 😂😂😂 JDI GEMESS GEMOY BNGT,0
Gemoy banget ajaaaa🥰,0
definisi ajja gemoy😂,0
ajjahe gemoyyy bngt 🤏😁,0
"pasti nambah lucu niruin genk rans😂""",0
pung....kok lu cepet gede si anjayyyyy🔥🔥,0
ya Allah mau cipunk sekarung😭,0
Ajahe bersama baju zumbanya 💃,0
biar hanggat mungkin,0
dimana ada badut disitu ada cipung,0
ya tuhan ini anak gemisin bgt,0
cipuuuuunnnnnggggggg❤️❤️❤️❤️❤️,0
WOI NAPA LUCU AMAT SI PUNGG😭😭,0
please itu bkan baju zumba wahai netizen +62 😭 itu baju longJhon itu baju emg khusus buat musim dingin biar badan anget gtu dibaju nya ada bulu-bulu,0
lucuuu sedunia🤏,0
pas bilang om mufli perutnya turun😭,0
azza masa baru sekula udh ambil cuti buat liburan sih...??😁,0
Ya allah lucunya😭,0
ajjjaaaa lucuuuuk amaaaaaay,0
ajja makin gembuLL 🥰🥰😍😍,0
@nacani yaallaahhh syaifunggg,0
"Ada ya manset buat bayik, yaallah gemes lo dek😭🥺",0
ada aja polahnya yg bikin gemezz,0
ya allah ya allah ya allah kok gemesh banget 😭😭😭😭,0
Gemesss,0
bowleh di karungin ga sih😡😩,0
Peyutnya ajahee🤏🏼,0
STASIUN TV MANAPUN TOLONG BOIKOT COKI PARDEDE & INDAH G 🔥 klo masih ada yang make mereka tolong kalian skip tv nya !!,1
diamlah...speaking english doesn't make u more cool then thai kebo.,1
TRASH TALK BLA BLA BLA. GUA TANYA KE LU LUCUNYA PALESTINA DENGAN COKI PARDEDE YANG BELI STARB. APA? LO JANGAN MERASA PALING HEBAT DALAM BERBAHASA INGGRIS KALO LU GAK BISA BERKEMANUSIAAN DENGAN TEPAT.,1
"indah g, g nya apa ges?",1
Nutupin kebod*han dengan ngomong inggris 😂,1
"indah g, g nya gendeng 🗿",1
boikot indah G🔥,1
"indah g,g nya apa?",1
Boycott indah g🙏🏻,1
"indah g, g geger otak 🤣",1
"kalian juga ribet ,biarin aj si indah koar koar sama bahasa liga inggrisnya.skip aja kalau gak suka ,kayak gue muncul muka indah g, skip skip aja.",1
"saya kalau melihat indah g seperti melihat ibu ibu yg suka marah-marah di luar negeri, yg biasa disebut karrens",1
Kayaknya omongan anda udah banyak yg gak setuju 🤣 mau klarifikasi sampe kaki jd kepala kita tetap gak suka sama anda wahai Indah G-blog 🤣,1
"lihatlah.... wahai manusia, dia menjadi pelajaran buat kita semua bahwasanya kepintaran tak membuat orang menjadi bernilai dimata orang lain.",1
BUANG INDAH G,1
huex cuihh.....,1
BOIKOT INDAH G!,1
"indah g, g nya apa?",1
"kritis dan sgt berani, aku salut walaupun kadang 2 aku krg setuju dgn statement nya dlm 1 atau 2 topik, tapi itulah namanya demokrasi, bebas ber pendapat, keren indah G,",0
Agak laen ku tengok kakak kita ini yaa wee?😁✌️,1
gila 🤣,1
indah G salah satu bukti penyimpangan🤣,1
aku padamu mbk,0
"g ny apa ges???????""",1
"yg tau arti godek kalian keren""",1
Boikot indah g,1
"INDAH G, G NYA APA",1
fokus nglnt aj lu mb jd bahcrt bule,1
"indah G, terima kasih telah menunjukkan kepada kami betapa pentingnya berpendidikan, dan dampak negatif dari mengkonsumsi obat-obatan.",1
"bacottt tu congorrr, Boycottt INDAH G",1
ayo boikot indah g,1
najong,1
benarrr🥰🥰,0
BAIKOT indah G🔥,1
INDAH G KENAPA SIHHH,1
you and coki must out from this country,1
"saya bisa bhsa inggris walaupun gk Sejago lho,bisa bahasa Mandarin jg tp sehari2 klo mau buat status wa pke bhsa inggris aja aku rasa malu, karena apa teman2 jg orang Indonesia,dan aku bangga dengan b",1
ya itu masalah pribadi lo blog srah org lah mau berbahasa gmn dikira bahasa punya lo,1
HILIH HILIH BACOT TLOL,1
Indah G. Gnya apa?,1
you not the only one who can speak this language ftfk.🤡🤡,1
so iyeh indah g mh,1
@Eybil @m€©©∆ indah g g ny apa 😂,1
buang indah g,1
BOIKOT INDAH G,1
gobIok,1
Indah g g nya gathel,1
boicot,1
puqi,1
"hallo indah g, isi kepala kamu apasi? kayanya hati kamu beku bgt",1
walaupun kota2 lainn g bisa berbasaha baik dan benar.. .tapi semua org bisa ngerti..,1
"by one de,",1
"Indah G…G nya apa, cuk ! 😂",1
boikot indah G,1
"indah g, g nya apa🗿",1
najong,1
indah G g nya GANDENG,1
"G....G....G....G.....""",1
dia yg ngmong gw langsung nye nye nye nye nye🤪🤪🤪🤪,1
Pake Minyak apa berminyak amat,1
Boycott indah g🙏🏻,1
Hewani,1
boikot indah g,1
mba mba. g bisa berkata2 meneh aku,1
najong,1
oon,1
"contohnya indah🙃""",1
kak ajari anak ku bahasa inggris biar lancar ngomong nya kayak kamu...,0
hadeuh indah g indah g,1
selama aku sma aku bingung bgt kenapa si temen2ku ga bisa nulis kalimat yang enak dibaca. kek.... KALIAN BACA BUKU GA SIHHHHHHH,1
"satu satunya fakta itu, ya aku ya suka kamu",0
Buang indah G,1
NAJONG,1
indah g(godok)indah godok gadang artinya apa coba😹,1
nggak usah liat vidio Indah G ini gaes,1
Boycott Indah G,1
"indah g, g nya apa?",1
"lah Medan di bawa, emang selama ini kelen pake bahasa apa we? bahasa alien? kok gk bisa bahasa Indonesia kata uwak ini? atau bahas kelen bahasa dunia lain? rusak uwak ini",1
Mba kira2 tremor ga ? Ud byk yg mengecam podcast mu sm coki. Intinya klo msh cr makan di indonesia ga ush aneh2 provokasi,1
lolot,1
najong,1
indah g..mending pindah planet dehh,1
"indah g, g nya apa?",1
"indag g, gelo",1
aj9 nih org,1
9!14,1
mbak keluarga gw udh lancar bahasa Indonesia bahkan sesudah dilahirkan diajarkan bahasa Indonesia lalu bahasa daerah . orang bule aja suka budaya Indo,1
cot,1
"di Jawa gk cuma bahasa Indonesia,ada bsaha Jawa kasar,Ngoko alus,kromo Inggil,di Indonesia gk cuma bahasa Indonesiabaja,tapi tiap daerah punya khas bahasa2 daerah nya jga",1
emg kenapa harus bisa bahasa indonesia? yg hanya bisa bahasa daerah pasti tinggalnya di daerah yg memang kebanyakan berbicara bahasa daerah dan ketika mereka ke kota nanti mereka pasti akan belajar se,1
"andai di indo gda hukuman , udh kek mn ni org",1
L,1
"aku WNI,tp lahir di Jawa bisa bhsa Jawa orang tua dan suamiku ku Madura dan aku jg menguasai bhsa mdura dan sekarang tinggal di Banten pakek BHS indonesia,Sunda kadang jg Jawa aku bangga jd wni",1
Apakah nasionalitas orang hanya diukur dr bahasanya? 🤣... dangkal sekali,1
"kak bisa ga bisa berenti ngomong sok inggris gini karna kita tinggal di indo terus,kau bikin konten gini kan buat orang indo,ga semua orang indo bisa bahasa inggris",1
"Negara malaysia kak salah satunya, banyak warga sana muji kita yg bisa pakai bahasa walau apapun sukunya.",1
pickme girl,1
ak punya temen yg keluarganya orang madura kata dia mereka ngg bisa bahasa indo terutama yang sesepuh,0
sok iye lu indah,1
"org bule yg denger dia ""banyak bacot nih bocah""",1
brisik gitu” jg warna indonesia lu😮‍💨,1
"Bahasa pertama gua bahasa Sunda bukan indonesia karena gua lahir dikeluarga sunda. Kumaha aing weh sia ngabangus wae, cicing weh mun teu resepmah tong cicing didie munding!",1
"im not sure if her content is just estabilished on reaching the wrong audience at this point, or it’s just the silent majority simply don’t have the energy to deal with these braindead hate comments.",1
coba dong mba ngomong semua bahasa🤣,1
intolerant person i have ever found,1
saya ngerti kalian gk suka indah karena statementnya kadang kontroversial. tapi apa perlu semua tentang indah kalian ributin. kayak konten2nya yg pake b.ing?,0
bacot nya orang ini,1
bahasa kentut,1
TONG KOSONG BERBUNYI NYARING🔥,1
sok inggris banget anj,1
"ga ush di denger ,dia doang yg ngerti apa yg dia omongin.",1
"❤💚💚💚💚💚💚💚 💚""",1
paan si,1
KETAWA RUDAL DONG,1
bco t lol,1
apasih,1
sok inggris ngen,1
"kristen indo sama kristen Europe agak beda, lebih manusiawi europa",1
Jussttt ssstttttttt,1
tai🫵🏻,1
Yang penting cacicu with english dia mah wkwk,1
BOOOOO,1
nyenyeneye,1
yappers,1
NYEYEYEYEYEY NGOMONG APA?,1
"Namanya INDAH tapi sifatnya tidak INDAH, GAK COCOK BANGET NAMA INDAH",1
apasi,1
cuotttttttt,1
cebrek neng gandeng,1
neyeyeyeyeye,1
cooooocooootteeee,1
Bacroooot 6 3 L 0,1
peerexxxx,1
Eh mba nama lu ajh indo bet wkwkw indahhh hahaha ga cocok wkwk,1
"Kenapa ga di terusin tinggal di LA lagi aja mbak indaah , kalau di sana kamu bikin konten tentang pemboikotan itu bebas ber ekspresi sambil jungkir balik juga bebaa di sana mah gakan viral kaya dsnii",1
"Kalo emg lu masih minum gausah nyinggung2 hal yg kaya gitu, tinggal disimpen buat diri sendiri",1
Sok,1
bacot lu,1
DIH...,1
bacot,1
Bacot,1
salah satu contoh ilmu tanpa adab sama aja ga punya makna nol,1
if u have zero haters im dead bro,1
"pantes dia ngomong boikot itu sia sia, ternyata cina wak😂🙏",1
berisik tot,1
Bacottt,1
bct,1
b a c o t,1
emang faktanya bahasa indonesia miskin kosakata,1
emang dia kenapa? maap fomo,1
bacot,1
indah gandeng eaa,1
bacot deuh,1
sok asik lu,1
balagu,1
indah g emblong,1
kamu bacott,1
idih medok ternyata kalo pake bahasa Indonesia😭🤣🤣🤣🤣,1
SABODO MANEH AH,1
booooooooooooooooooooooooooooooooooooo,1
menyenyeneyeneyehe,1
sombong mentang2 bisa bahasa enggres😭,1
bacot bgt,1
minoritas lagi bertingkah,1
bacooot,1
Ah bct sih,1
Bahasa kentut,1
ah bacot,1
apaansi apaansi apaansi kocak,1
bacot,1
Wkwkwk sok asik😀,1
womp womp,1
bct bet moneyet,1
BACOT,1
"“dalem hati, gila gue keren bgt, pinter, open minded, keren abis deh”",1
SINTING,1
bacot mulu🗿,1
"kasiann liat dia,gak ada emapti",1
"shut up, minum air 1000grm gula di starbucek aja lu",1
sok sok an bahasa inggris lu kira keren,1
sibuk amat ya buat konteb,1
B*ct,1
mau sepinter apapun lu bisa bhs inggris kalo apa yg lu ucapin ga berbobot juga ga guna sis,1
jabang bayik,1
"sok english, 😅.
apa itu konstitusi aja gak tau.",1
sok sok an,1
si paleng enggressss anjaayyy...wkwkkwwkwk hina hina,1
sok inggris jir,1
Meyenyenye,1
BLA BLA BLA,1
talk shit,1
sok BGT siy sumveh 🤣,1
nyenyenyenyeneyenyenyeeeeeeee nye nye nyeeee !!!!,1
aiyayyayyayayayaayaay sok,1
bacottttt,1
kebnyakan makan buah tembabal,1
tutorial ketawa gagak dong,1
bacot,1
OOOH IN SI DAJCH AAL,1
"GAYAMU NGOMONG PAKE B INGGRIS PDHL GAK PANTES SMA SKALI ,,,",1
"alah bacot lol,mening mingkem deh dikira keren kali ngomong ke gitu",1
bacot bgttt modal aksen doang wkwkwkkw,1
miss bacot aja sih..,1
ASIAN KAREN 😭😭,1
bahasa kentut,1
cungurrrr,1
ORANG INDO BISA NGOMONG ENGLISH KEK PALING PINTER SEDUNIA HAHA,1
bacot,1
Bacottt luu##,1
kok diem aja si ka? kmren banyak bacot sambil ketawa ketwa,1
sok inggris cina,1
"sama ada juga tetanggaku dia merantau ke kota baru 1 tahun dia uda lupa bahasa daeranya sendiri, sebenarnya dia tdk lupa tapi sombong",1
bacot,1
bacotttt,1
T41 kau 👍,1
indon 🤡,1
"mba indaah.. orang2 komen gituu, wajar. mba ini berkarir diindonesia kan, ya tentu mayoritas yg nonton org indonesia. jangan malah ngorek² org yg ga fasih dengan bahasa daerah mereka.",1
"why are you always so angry, girl? calm down",1
"rest in peace to literasi yall yappin about indah gausah sok inggris, indah kt gapaham bahasa inggris when she took hella time writing indo captions in almost all her videos 😭😭😭",1
so inggris Lo 🗿,1
gua pengen bet nguasain bahasa Inggris dengan lancar,1
"gatau sih walaupun gua gasuka tapi dia ngomong fakta, bagaimana lagi,gua tinggal dan besar di bandung tapi bahasa Indonesia ga tau semua kata dan",1
liat aja kalo ketemu dijalan kamu ya,1
bact ani²,1
kon gak ngoco?,1
"girl, calm down.",1
jangan sok inggris deh lu gedeg,1
fix your mind and attitude,1
"Tidak perlu sok tahu bilang ""negara negara lain mana yg muji kita coba"" banyakin studi yang benar yaa keluar negri, banyakin diskusi sama orang2 terdidik and well educated betulan",1
statment lu bisa dibantah semua kocak🤣🤣,1
"pindah ke ln aja sis, sy warga indonesia masih cinta sm bahasa indonesia, bahasa inggris jd sampingan doang gaksi hrsnya sis??? kl emg km pinter bisa bedain mana yg perlu&gaperlu🫡",1
"INGAT STATMENT LU MENGHAFAL BAHASA LAIN, AYAT AL QURAN BISA MEMBUAT ORANG ORANG MUDAH DIATUR ATUR? TERUS LU SO SO MAKE BAHASA INGGRIS APA ? MUNAFIK 😂",1
"selain mcd & starbucks, kita ada pr lagi nih buat boikot Indah🙏",1
selama lu masih di Indonesia harusnya tau diri,1
"awal mulanya knpa sih, kok mbanya kya benci bgt sama bhsa Indonesia? yg beruntung sukurlah bisa English.. yg kurang beruntung ya gpp gabisa English kan emang bukan bhs keseharian kita🙏",1
Maghrib banget😂,1
lo ngomong apa sih? gak nyambung muter² 🙂 yang penting kan pake bahasa inggris biar keliatan PINTER 🤡,1
si paling Inggris 😏😏,1
The only person related this video that can be judge is salah satunya kamu kak. Apakah kamu lancar berbahasa indo sbg org jakarta PURE?,1
People are getting so triggered by your opinion because they cannot accept the facts🤣,1
Yaudaaah pindah negara aja 😁,1
dih,1
cuangkem e,1
"ya Tuhan, bacotnya 😭😭😭",1
nama nya si indah tapi orang nya kebalikannya wkwkwkwkwk99×,1
apasih yang lucu hah kenapa lu ketawa sebegitunya anjir maksud nya apa?? lama lu tuh so iya ih,1
sesak nafas wkwkwkwk😹,1
lu tuhhh bisa gak sih kalo ngomong pkk DATA. Baca di riset dulu gitu. Ngga seenak jidat lu doang kalo ngomong,1
"trash talk and yapping at the same time thats crazyy 🙏😂,suporting gay because ham and laughing about boycot for ham thats more crazyy 🙏😂 , the g in your name stands for Git",1
nye nye nye nyeee.... but nothing. big zero,1
Ini lbh cocok indah B 😅,1
ngomong apa si😹,1
bla bla bla,1
apaan sih 🙄,1
pasisisipapasi,1
Touch grass bro,1
Apaan si apaan,1
Dia ini siapa sih???Serius nanya..,1
"innalilahi wa'innailahiroji'unn semoga dpat hidayah yaah,,",1
siap si paling inggris🙏,1
sia kunaon,1
buzzer isriwil,1
so,1
indah i nyaa apa?,1
Konthol,1
minimal diem,1
she’s just yappin😭,1
boicot 🤡🙏,1
free Palestin,1
"Noisy, but empty",1
G FOR G-BLOCK,1
ketawa ayam Kate🗿,1
faktanya dia masih mau tinggal di Indonesia 😜🤣,1
stresss,1
Diamm gogg,1
ani ani bgttt anjjj,1
magrib banget si nenek satu ni,1
alahhh,1
sia Kunaon? 😭,1
TRAUMA APA SIH YG ELU ALAMIN SAMPE KEK GINI MBAK? ASUMSI ASUMSI ASUMSI 😂 KAREN KAREN,1
soiyeee,1
Ketawa karna starbuck nya terlalu memaksa,1
sok mantep lu,1
ew,1
sok ingres pdhl sakit verbal,1
bnyk tingkah cina,1
pinter bgt inggris nya kak🤣🤣,1
PEOPLE WHO HAVE NO HUMANITY LIKE THAT DO NOT DESERVE SO MUCH TALK.,1
bjir medok bgt,1
lo siapa anj,1
trash talk.,1
ngomong apaseehh 😹,1
ngak ngak ngak🦅🦅🦅,1
nyari pembeneran sendiri 😅😩,1
"😂🤣""",1
"ndaahhh, mending gausa di hiraukan apa yg mereka katain ttg Lo, mending saran w Lo bahas anything yg lebih berbobot ketimbang jawabin komen mereka, pls w belajar English dri ur video 😭",1
semau itu keliatan ke bule lo??,1
merasa keren pakai b.inggris padahal 😹,1
"si paling inggris, inget lu juga lahir di Indonesia ege",1
"out aja lu, pindah sana ke korut",1
ngawur nih orang,1
"Jangankan gitu, gw pernah denger dari temen gw yg orang daerah kalo dia ngomong pake bahasa indo malah dikatain “sok indo”, like wtf?",1
"ydhh lu pindah kewarganegaraan aja ribet🗿. klo emng lo dlu tinggal di US sklh inter yaa pindahhh warga negara lo , di indo gk semua ngerti bahasa inggris.",1
"emng terkenal bgt kah?""",1
"Pada dasarnya kamu lancar b Jawa,inggris dan lu belum lancar b indo itu lebih bagus broh modal Bhs inggris bisa kerja gaji gede bisa Bhs indo ya percuma ga dapet apa""😂",0
tong kosong nyaring bunyinya,1
Diamlah kau lai aa,1
hai gyla,1
"Itu lo doang deh kayanya, setengah inggris setengah indo, jadi persetaan denganmu 😂😂😂",1
"tinggal/lahir dimana mbak, kalo di indo wajib pake b indo, ada di UUD, kalo punya ilmu itu coba kaya tanaman padi",1
"Dipikir pake bahasa inggris keliatan keren, dipikir cuman segelintir orang yang bisa bahasa inggris, padahal mah bahasa internasional, jadi lu ga sekeren itu dengan jago bahasa inggris",1
kayak kamu yang malu pakai bahasa indo y kk,1
A5uuuu,1
tulol,1
mngkin beliau lg mnjelaskan ke orang2 luar negeri mknya mnggunakan bhasa inggris.,1
bro berfikir ngomong inggris = pintar,1
mbak ketemuan yok,1
@Gigi Doyok Gidoy: memahami Indah G itu sebenarnya mudah saja. Kita lihat wajahnya dan gesture control nya. Kalau yang ahli psikologi pasti paham kalau dia sakit (cooked 🔥),1
yall mad shes speaking truth,0
"indah g, g nya gendeng👍",1
"bahasa inggris: ""maaf saya sudah berusaha semaksimal mungkin""",1
udah ngebacotnya?,1
"demokrasi memang, tapi demokrasi yang kamu anut bener bener kebablasen. Kalo uda tau banyak kurangnya disistemnya, maju jadi perwakilan rakyat sana. Modal fafifu, nyalain sistem tanpa aksi sama aja😂",1
goblok,1
"Kalau yang ahli psikologi pasti paham kalau dia SAKIT 😂""",1
orang indo ngomong ke orang indo tu mending ngomong inggris dulu lalu ditranslate apa langsung ngomong bahasa Indonesia,1
"so if you are from us why don't you stay there, because it is a developing country, aren't you famous there?",1
Pretttt,1
"bacot indah, kesellll",1
suruh cabut sih dr indo,1
SOK ASIK LU,1
LU PINDAH AJA SANS KE LUAR NEGRI,1
Biarkan dia berbicara sampai capek😴,1
"pelayan, pelayan, tolong berikan saya 1 ratio! 😭😭",1
kak coba review bahasa jawa,0
Jangan tutup mata juga ndahhhhhhhhh,1
nama lu yg G itu apaan tod?,1
pindah negara aja udah,1
What is blud yapping about?🗣️🗣️🔥🔥,1
stfu,1
fluent in english? 😂😂😂😭,1
GC mkan klo gc singgung agama,1
boikot,1
ntr lg kena mental dia..cari masalah ya?,1
warik,1
